sample_name	catalogid	collection_timestamp	description	dna_extracted	elevation	emp_status	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_matter	env_package	geo_loc_name	host_body_habitat	host_body_product	host_body_site	host_common_name	host_sample_id	host_scientific_name	host_sex	host_subject_id	host_taxid	latitude	location_sampling	longitude	physical_specimen	physical_specimen_location	physical_specimen_remaining	prefix	public	qiita_study_id	sample_type	sampletype	scientific_name	sex	taxon_id	title
11815.PWW.3450.FecalFTA.2	FMNH234884	2016-10-25	FecalFTA	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Nakuru	UBERON:feces	UBERON:feces	UBERON:feces	bat	PWW.3450.FecalFTA.2	Miniopterus natalensis	Male	FMNH234884	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3450.SkinEtOH	FMNH234884	2016-10-25	SkinEtOH	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Nakuru	UBERON:skin	UBERON:sebum	UBERON:skin	bat	PWW.3450.SkinEtOH	Miniopterus natalensis	Male	FMNH234884	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3450.TongueEtOH	FMNH234884	2016-10-25	TongueEtOH	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Kenya:Nakuru	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	bat	PWW.3450.TongueEtOH	Miniopterus natalensis	Male	FMNH234884	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3451.FecalFTA	FMNH234885	2016-10-25	FecalFTA	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Nakuru	UBERON:feces	UBERON:feces	UBERON:feces	bat	PWW.3451.FecalFTA	Miniopterus natalensis	Male	FMNH234885	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3451.SkinEtOH	FMNH234885	2016-10-25	SkinEtOH	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Nakuru	UBERON:skin	UBERON:sebum	UBERON:skin	bat	PWW.3451.SkinEtOH	Miniopterus natalensis	Male	FMNH234885	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3451.TongueEtOH	FMNH234885	2016-10-25	TongueEtOH	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Kenya:Nakuru	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	bat	PWW.3451.TongueEtOH	Miniopterus natalensis	Male	FMNH234885	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3452.FecalFTA	FMNH234886	2016-10-25	FecalFTA	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Nakuru	UBERON:feces	UBERON:feces	UBERON:feces	bat	PWW.3452.FecalFTA	Miniopterus natalensis	Male	FMNH234886	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3452.SkinEtOH	FMNH234886	2016-10-25	SkinEtOH	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Nakuru	UBERON:skin	UBERON:sebum	UBERON:skin	bat	PWW.3452.SkinEtOH	Miniopterus natalensis	Male	FMNH234886	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3452.TongueEtOH	FMNH234886	2016-10-25	TongueEtOH	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Kenya:Nakuru	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	bat	PWW.3452.TongueEtOH	Miniopterus natalensis	Male	FMNH234886	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3453.FecalFTA	FMNH234887	2016-10-25	FecalFTA	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Nakuru	UBERON:feces	UBERON:feces	UBERON:feces	bat	PWW.3453.FecalFTA	Miniopterus natalensis	Male	FMNH234887	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3453.SkinEtOH	FMNH234887	2016-10-25	SkinEtOH	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Nakuru	UBERON:skin	UBERON:sebum	UBERON:skin	bat	PWW.3453.SkinEtOH	Miniopterus natalensis	Male	FMNH234887	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3453.TongueEtOH	FMNH234887	2016-10-25	TongueEtOH	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Kenya:Nakuru	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	bat	PWW.3453.TongueEtOH	Miniopterus natalensis	Male	FMNH234887	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3454.FecalFTA	FMNH234888	2016-10-25	FecalFTA	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Nakuru	UBERON:feces	UBERON:feces	UBERON:feces	bat	PWW.3454.FecalFTA	Miniopterus natalensis	Female	FMNH234888	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3454.SkinEtOH	FMNH234888	2016-10-25	SkinEtOH	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Nakuru	UBERON:skin	UBERON:sebum	UBERON:skin	bat	PWW.3454.SkinEtOH	Miniopterus natalensis	Female	FMNH234888	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3455.FecalFTA	FMNH234889	2016-10-25	FecalFTA	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Nakuru	UBERON:feces	UBERON:feces	UBERON:feces	bat	PWW.3455.FecalFTA	Miniopterus natalensis	Female	FMNH234889	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3455.SkinEtOH	FMNH234889	2016-10-25	SkinEtOH	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Nakuru	UBERON:skin	UBERON:sebum	UBERON:skin	bat	PWW.3455.SkinEtOH	Miniopterus natalensis	Female	FMNH234889	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3456.FecalFTA	FMNH234890	2016-10-25	FecalFTA	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Nakuru	UBERON:feces	UBERON:feces	UBERON:feces	bat	PWW.3456.FecalFTA	Miniopterus natalensis	Female	FMNH234890	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3456.SkinEtOH	FMNH234890	2016-10-25	SkinEtOH	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Nakuru	UBERON:skin	UBERON:sebum	UBERON:skin	bat	PWW.3456.SkinEtOH	Miniopterus natalensis	Female	FMNH234890	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3456.TongueEtOH	FMNH234890	2016-10-25	TongueEtOH	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Kenya:Nakuru	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	bat	PWW.3456.TongueEtOH	Miniopterus natalensis	Female	FMNH234890	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3457.FecalFTA	FMNH234891	2016-10-25	FecalFTA	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Nakuru	UBERON:feces	UBERON:feces	UBERON:feces	bat	PWW.3457.FecalFTA	Miniopterus natalensis	Female	FMNH234891	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3457.SkinEtOH	FMNH234891	2016-10-25	SkinEtOH	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Nakuru	UBERON:skin	UBERON:sebum	UBERON:skin	bat	PWW.3457.SkinEtOH	Miniopterus natalensis	Female	FMNH234891	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3457.TongueEtOH	FMNH234891	2016-10-25	TongueEtOH	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Kenya:Nakuru	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	bat	PWW.3457.TongueEtOH	Miniopterus natalensis	Female	FMNH234891	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3458.FecalFTA	FMNH234892	2016-10-25	FecalFTA	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Nakuru	UBERON:feces	UBERON:feces	UBERON:feces	bat	PWW.3458.FecalFTA	Miniopterus natalensis	Male	FMNH234892	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3458.SkinEtOH	FMNH234892	2016-10-25	SkinEtOH	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Nakuru	UBERON:skin	UBERON:sebum	UBERON:skin	bat	PWW.3458.SkinEtOH	Miniopterus natalensis	Male	FMNH234892	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3458.TongueEtOH	FMNH234892	2016-10-25	TongueEtOH	TRUE	1856	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Kenya:Nakuru	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	bat	PWW.3458.TongueEtOH	Miniopterus natalensis	Male	FMNH234892	291302	S 0.45143	Kariandusi mines; Gilgil; Nakuru; Kenya	36.28194	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3459.FecalFTA	FMNH233797	2016-10-25	FecalFTA	TRUE	1900	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Marsabit	UBERON:feces	UBERON:feces	UBERON:feces	Eloquent horseshoe bat	PWW.3459.FecalFTA	Rhinolophus eloquens	Male	FMNH233797	519038	S 0.4301	Diatomite cave Gilgil; Marsabit National Park and Reserve; Marsabit Lodge; Marsabit; Kenya	36.17368	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3459.SkinEtOH	FMNH233797	2016-10-25	SkinEtOH	TRUE	1900	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Marsabit	UBERON:skin	UBERON:sebum	UBERON:skin	Eloquent horseshoe bat	PWW.3459.SkinEtOH	Rhinolophus eloquens	Male	FMNH233797	519038	S 0.4301	Diatomite cave Gilgil; Marsabit National Park and Reserve; Marsabit Lodge; Marsabit; Kenya	36.17368	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3459.TongueEtOH	FMNH233797	2016-10-25	TongueEtOH	TRUE	1900	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Kenya:Marsabit	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Eloquent horseshoe bat	PWW.3459.TongueEtOH	Rhinolophus eloquens	Male	FMNH233797	519038	S 0.4301	Diatomite cave Gilgil; Marsabit National Park and Reserve; Marsabit Lodge; Marsabit; Kenya	36.17368	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3460.FecalFTA	FMNH233798	2016-10-25	FecalFTA	TRUE	1900	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Marsabit	UBERON:feces	UBERON:feces	UBERON:feces	Eloquent horseshoe bat	PWW.3460.FecalFTA	Rhinolophus eloquens	Female	FMNH233798	519038	S 0.4301	Diatomite cave Gilgil; Marsabit National Park and Reserve; Marsabit Lodge; Marsabit; Kenya	36.17368	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3460.SkinEtOH	FMNH233798	2016-10-25	SkinEtOH	TRUE	1900	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Marsabit	UBERON:skin	UBERON:sebum	UBERON:skin	Eloquent horseshoe bat	PWW.3460.SkinEtOH	Rhinolophus eloquens	Female	FMNH233798	519038	S 0.4301	Diatomite cave Gilgil; Marsabit National Park and Reserve; Marsabit Lodge; Marsabit; Kenya	36.17368	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	female	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3461.FecalFTA	FMNH233799	2016-10-25	FecalFTA	TRUE	1900	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Marsabit	UBERON:feces	UBERON:feces	UBERON:feces	Eloquent horseshoe bat	PWW.3461.FecalFTA	Rhinolophus eloquens	Male	FMNH233799	519038	S 0.4301	Diatomite cave Gilgil; Marsabit National Park and Reserve; Marsabit Lodge; Marsabit; Kenya	36.17368	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3461.SkinEtOH	FMNH233799	2016-10-25	SkinEtOH	TRUE	1900	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Marsabit	UBERON:skin	UBERON:sebum	UBERON:skin	Eloquent horseshoe bat	PWW.3461.SkinEtOH	Rhinolophus eloquens	Male	FMNH233799	519038	S 0.4301	Diatomite cave Gilgil; Marsabit National Park and Reserve; Marsabit Lodge; Marsabit; Kenya	36.17368	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3461.TongueEtOH	FMNH233799	2016-10-25	TongueEtOH	TRUE	1900	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Kenya:Marsabit	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Eloquent horseshoe bat	PWW.3461.TongueEtOH	Rhinolophus eloquens	Male	FMNH233799	519038	S 0.4301	Diatomite cave Gilgil; Marsabit National Park and Reserve; Marsabit Lodge; Marsabit; Kenya	36.17368	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3462.FecalFTA	FMNH233800	2016-10-25	FecalFTA	TRUE	1900	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Marsabit	UBERON:feces	UBERON:feces	UBERON:feces	Eloquent horseshoe bat	PWW.3462.FecalFTA	Rhinolophus eloquens	Male	FMNH233800	519038	S 0.4301	Diatomite cave Gilgil; Marsabit National Park and Reserve; Marsabit Lodge; Marsabit; Kenya	36.17368	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3462.SkinEtOH	FMNH233800	2016-10-25	SkinEtOH	TRUE	1900	EMP_Processed	Host-associated	Animal-associated	Animal surface	shrubland biome	animal-associated habitat	sebum	skin	host-associated	Kenya:Marsabit	UBERON:skin	UBERON:sebum	UBERON:skin	Eloquent horseshoe bat	PWW.3462.SkinEtOH	Rhinolophus eloquens	Male	FMNH233800	519038	S 0.4301	Diatomite cave Gilgil; Marsabit National Park and Reserve; Marsabit Lodge; Marsabit; Kenya	36.17368	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	skin	SkinEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3462.TongueEtOH	FMNH233800	2016-10-25	TongueEtOH	TRUE	1900	EMP_Processed	Host-associated	Animal-associated	Animal secretion	shrubland biome	animal-associated habitat	saliva	tongue	host-associated	Kenya:Marsabit	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Eloquent horseshoe bat	PWW.3462.TongueEtOH	Rhinolophus eloquens	Male	FMNH233800	519038	S 0.4301	Diatomite cave Gilgil; Marsabit National Park and Reserve; Marsabit Lodge; Marsabit; Kenya	36.17368	TRUE	ANL	TRUE	Gilbert_7_25_17_HB2	TRUE	11815	saliva	TongueEtOH	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
11815.PWW.3463.FecalFTA	FMNH233801	2016-10-25	FecalFTA	TRUE	1900	EMP_Processed	Host-associated	Animal-associated	Animal distal gut	shrubland biome	animal-associated habitat	feces	gut	host-associated	Kenya:Marsabit	UBERON:feces	UBERON:feces	UBERON:feces	Eloquent horseshoe bat	PWW.3463.FecalFTA	Rhinolophus eloquens	Male	FMNH233801	519038	S 0.4301	Diatomite cave Gilgil; Marsabit National Park and Reserve; Marsabit Lodge; Marsabit; Kenya	36.17368	TRUE	ANL	TRUE	Gilbert_7_25_17_HB1	TRUE	11815	feces	FecalFTA	bat metagenome	male	1213622	Association between Afrotropical bats, microbial symbionts, and parasites
